text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
im ok with that it feels a little weird,surprise,neutral,0.5005166530609131,2.0,105.0,107.0,error
i never feel shy to call or send a billion text messages to and i wont be bugging her,fear,joy,0.48137807846069336,2.0,116.0,118.0,joy
i feel enraged by the amount of people participating for the chance to break things or those who treat it as a tourist event,anger,anger,0.545964241027832,2.0,121.0,123.0,anger
i actually feel halfway benevolent,joy,joy,0.6606454849243164,2.0,102.0,104.0,joy
i like being in church on sundays it makes me feel more virtuous how self effacing and more settled for the week ahead,joy,joy,0.5715899467468262,2.0,122.0,124.0,joy
i am thinking is the fact because xanax slows your system down it allows you to feel very relaxed but also it might leave you with a not enough energy and motivation,joy,sadness,0.5947644710540771,3.0,129.0,132.0,sadness
im crashing and i feel all irritable and estrogen ish,anger,sadness,0.5695512294769287,3.0,107.0,110.0,sadness
i ignore this voice as well knowing by now it doesn t matter if i feel humiliated by what you request of me i like that feeling i welcome that flushed hot feeling of embarrassment that you can arouse in me,sadness,sadness,0.6467576026916504,3.0,139.0,142.0,sadness
i feel rotten remind me that your fruit won t spoil,sadness,sadness,0.6004729270935059,3.0,107.0,110.0,sadness
i guess it could be described as me just not really feeling like i m a part of the popular bands the up and comers or the growing local band,joy,sadness,0.41704487800598145,3.0,127.0,130.0,sadness
i am on top of my game and my fingers feel strong and loose,joy,joy,0.6098248958587646,2.0,110.0,112.0,joy
i realized that i would be sad to leave this plane so soon and that just because i am feeling unloved and rejected there is no need to transfer those feelings of sadness on to those of my children left behind who i know do love and appreciate me and their father,sadness,sadness,0.5718975067138672,3.0,149.0,152.0,sadness
i can choose to tell the whole word what im feeling now or just fake it with some happy stories,sadness,sadness,0.5475554466247559,3.0,116.0,119.0,sadness
i never dreamed i would be so busy so soon in the new year but i am loving it and feeling so very gracious and fortunate,joy,joy,0.45243072509765625,2.0,122.0,124.0,joy
i am still feeling a tad strange in those pearly whites,surprise,fear,0.5533401966094971,2.0,108.0,110.0,fear
i feel so pathetic and useless being unable to do anything,sadness,sadness,0.5153579711914062,3.0,107.0,110.0,sadness
ive been doing hour weeks and ill get paid for the extra time but i am starting to feel a bit abused they are putting a lot of pressure on me to look after both kids and do all of the cooking and cleaning,sadness,sadness,0.44036126136779785,3.0,140.0,143.0,sadness
i feel inside cause life is like a game sometimes but then you came around me the walls just disappeared nothing to surround me and keep me from my fears im unprotected see how ive opened up youve made me trust,fear,love,0.45635199546813965,2.0,138.0,140.0,love
i was feeling distracted yesterday,anger,sadness,0.5758347511291504,3.0,101.0,104.0,sadness
i feel so needy latley,sadness,sadness,0.43535375595092773,3.0,102.0,105.0,sadness
i feel reassured by their behavior on this matter and will definitely continue to do business with them,joy,joy,0.5064418315887451,2.0,115.0,117.0,joy
i was feeling a bit jaded that day but told myself why the hell not,sadness,sadness,0.5768527984619141,3.0,112.0,115.0,sadness
i feel bouncy and i could easily run out there few hours,joy,joy,0.6044580936431885,2.0,109.0,111.0,joy
i dont really care and i dont feel proud of myself at all,joy,sadness,0.40624189376831055,3.0,109.0,112.0,sadness
ive started feeling like almost nothing is worth getting agitated about,fear,sadness,0.5628137588500977,3.0,108.0,111.0,sadness
im polyamorous something im starting to feel truly accepted for being,love,joy,0.47274041175842285,2.0,109.0,111.0,joy
i feel like my room is messy if theyre open,sadness,sadness,0.3989078998565674,3.0,107.0,110.0,sadness
i feel rebellious i wish i could do things legally i cant smoke drink or drive,anger,anger,0.6655580997467041,2.0,112.0,114.0,anger
i don t know what to feel as in i am not sure should i feel sad cause it is ending or should i feel glad that it is over and i can move on,joy,sadness,0.4656805992126465,3.0,131.0,134.0,sadness
i feel so discontent so guilty so pathetic so lonley and i hate myself for it,sadness,sadness,0.508345365524292,3.0,114.0,117.0,sadness
i do not and they see that nice words keep a heart feeling wonderful,joy,joy,0.5317938327789307,2.0,110.0,112.0,joy
i didn t feel intimidated or overwhelmed with information though,fear,joy,0.7793223857879639,2.0,106.0,108.0,joy
i didn t mean to get angry with you bommie i just can t control my feelings hellip i just hated myself why i am like this the dara who can t get over with that b,sadness,sadness,0.4834771156311035,3.0,135.0,138.0,sadness
i got into the house feeling fairly calm the photographer is weaving his way in and out of bridesmaids doing touch ups my dad is telling a story my mom is running in and out of the house i manage to go through my list before the bridesmaids start clamoring for the dress,joy,joy,0.4387059211730957,2.0,152.0,154.0,joy
i feel that i could be gentle you light up my future,love,joy,0.4240453243255615,2.0,108.0,110.0,joy
i feel really selfish and feel guilty when i think about hurting myself,anger,sadness,0.5463991165161133,3.0,109.0,112.0,sadness
i feel so emotional today,sadness,sadness,0.5853068828582764,3.0,101.0,104.0,sadness
i feel foolish when i look at your facebook page and see how many friends you have they all love you so much why would someone like you want me,sadness,sadness,0.5289065837860107,3.0,126.0,129.0,sadness
im feeling good these days and my only complaints are that its getting harder and harder to move around and chase after stone and its getting harder and harder to find clothes that fit,joy,joy,0.6246225833892822,2.0,130.0,132.0,joy
ive been feeling groggy the whole day,sadness,sadness,0.4689452648162842,3.0,104.0,107.0,sadness
i feel gorgeous yes,joy,joy,0.44493961334228516,2.0,100.0,102.0,joy
i am feeling a little apprehensive about the whole thing,fear,fear,0.46073341369628906,2.0,107.0,109.0,fear
i feel that bassanio is sincere about wooing portia,joy,joy,0.5582740306854248,2.0,108.0,110.0,joy
i just feel so hopeless sometimes,sadness,sadness,0.4959731101989746,3.0,102.0,105.0,sadness
i was cooking my dinner feeling pretty melancholy when zane lowe gave it the first spin on his radio one show on tuesday and the song matched my mood perfectly,sadness,sadness,0.550675630569458,3.0,129.0,132.0,sadness
i was gaining weight getting a lot stronger and feeling amazing,joy,joy,0.6322991847991943,2.0,107.0,109.0,joy
i am feeling amazing and seeing the difference,surprise,joy,0.5076780319213867,2.0,104.0,106.0,joy
im feeling playful a href http,joy,joy,0.5779261589050293,2.0,102.0,104.0,joy
i check you when you re sleeping feel your nose and toes to be sure you aren t too hot or cold,joy,love,0.5149810314178467,2.0,118.0,120.0,love
i can send my children to a private school and i don t have to apologize explain or feel embarrassed about this choice,sadness,joy,0.5680453777313232,2.0,119.0,121.0,joy
i remember wanting to fit in so bad and feeling like no one liked me,love,sadness,0.563748836517334,3.0,111.0,114.0,sadness
i also feel it helped the newbie bloggers connect and feel welcomed immediately,joy,joy,0.6571183204650879,2.0,109.0,111.0,joy
i feel divine in more ways than one,joy,joy,0.4624063968658447,2.0,104.0,106.0,joy
i was feeling disheartened when going on dates because i didn t feel i was meeting anyone i clicked with or would consider a long term relationship with,sadness,sadness,0.4385366439819336,3.0,127.0,130.0,sadness
i am now and i still feel the aching loneliness of that quiet hospital room,sadness,sadness,0.5226302146911621,3.0,111.0,114.0,sadness
i was feeling especially brave and asked me to take her engagement photos in hawaii,joy,joy,0.5383040904998779,2.0,113.0,115.0,joy
i see how it turns out i ll talk more about it right now i m feeling proud and scared and a little sick i think that s adrenaline though,joy,fear,0.5782973766326904,2.0,126.0,128.0,fear
im feeling so damn gloomy too,sadness,sadness,0.5442986488342285,3.0,102.0,105.0,sadness
i can feel the warmth of the gentle sun,love,joy,0.48137402534484863,2.0,105.0,107.0,joy
i guess as long as the table in the above is policy discussions and not working and fighting for change within the american theater which i feel im very devoted to i can get behind it though it seems slanted,love,sadness,0.5239934921264648,3.0,137.0,140.0,sadness
i was feeling more optimistic with blue skies no wind and temperatures hovering at about degrees,joy,joy,0.5819063186645508,2.0,112.0,114.0,joy
i also feel the need to mention that the animators at pixar sure outdid themselves this time,joy,joy,0.539269208908081,2.0,116.0,118.0,joy
i was feeling playful that day and replied with a lighthearted bit of banter unwittingly replacing her question mark with a solid check mark my voice was just right for the funny yet informational for dummies series,joy,joy,0.6100935935974121,2.0,138.0,140.0,joy
i was feeling rather cranky cos i was thinking about the lack of sleep i had bah,anger,sadness,0.5548005104064941,3.0,114.0,117.0,sadness
i feel scared anxious,fear,fear,0.5746805667877197,2.0,100.0,102.0,fear
i feel it is really valuable to contemplate on that phrase thy will be done in all of our lives,joy,joy,0.4690568447113037,2.0,116.0,118.0,joy
i spent last night on the couch feeling like i was suffering from hypothermia while the house remained at a balmy,sadness,sadness,0.6400547027587891,3.0,120.0,123.0,sadness
i dont want to always be judgmental of particular men or scenarios that i often see in this area but with so much trafficking forced sex work and what basically amounts to slavery its hard not to feel slightly embittered and disillusioned,sadness,sadness,0.4974381923675537,3.0,143.0,146.0,sadness
i have no strong feelings for this book neither hated nor loved it,anger,neutral,0.5673277378082275,2.0,109.0,111.0,error
i blunder through my life ignoring the pain when at all possible and feeling only that dull ache like hearing only the slightest echo of a scream far away,sadness,sadness,0.5692920684814453,3.0,126.0,129.0,sadness
im feeling cooped up and impatient and annoyingly bored,anger,sadness,0.47537875175476074,3.0,107.0,110.0,sadness
im able to refine my poses and concepts without feeling rushed,anger,joy,0.5986864566802979,2.0,107.0,109.0,joy
im thinking well i could be a bit smaller but for health reasons and i should see a doctor more regularly because im feeling crappy,sadness,sadness,0.578131914138794,3.0,121.0,124.0,sadness
i came out of the airport that makes me feel irritable uncomfortable and even sadder,anger,sadness,0.5923705101013184,3.0,113.0,116.0,sadness
