text,true_label,predicted_label,peak_memory_usage,max_vram_usage,inference_time,num_input_tokens,num_output_tokens
well-made but mush-hearted .,negative,positive,1272.0234375,2363.12744140625,1.127502000075765,134,1
humor in i spy is so anemic .,negative,positive,1272.0234375,2363.62158203125,1.1378661999478936,137,1
the film is strictly routine .,negative,negative,1272.0234375,2363.12744140625,1.139101899927482,134,1
a real snooze .,negative,negative,1272.0234375,2362.96337890625,1.1563744000159204,133,1
"skillful as he is , mr . shyamalan is undone by his pretensions .",negative,negative,1272.0234375,2365.10205078125,1.149102200055495,146,1
"while the new film is much more eye-catching than its blood-drenched stephen norrington-directed predecessor , the new script by the returning david s . goyer is much sillier .",negative,positive,1272.0234375,2368.39306640625,1.1822135000256822,166,1
"in addition to sporting one of the worst titles in recent cinematic history , ballistic : ecks vs . sever also features terrible , banal dialogue ; convenient , hole-ridden plotting ; superficial characters and a rather dull , unimaginative car chase .",negative,negative,1272.05078125,2370.03857421875,1.1576912000309676,176,1
"it shares the first two films' loose-jointed structure , but laugh-out-loud bits are few and far between .",negative,negative,1272.05078125,2366.08935546875,1.1338188999798149,152,1
"the santa clause 2 is a barely adequate babysitter for older kids , but i've got to give it thumbs down .",negative,negative,1272.05078125,2366.25439453125,1.1344560000579804,153,1
you cannot guess why the cast and crew didn't sign a pact to burn the negative and the script and pretend the whole thing never existed .,negative,negative,1272.05078125,2366.74755859375,1.1334646999603137,156,1
barney throws away the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull .,negative,negative,1272.11328125,2366.58349609375,1.1485733001027256,155,1
"if you're really renting this you're not interested in discretion in your entertainment choices , you're interested in anne geddes , john grisham , and thomas kincaid .",negative,positive,1272.11328125,2368.22900390625,1.1342658000066876,165,1
we get the comedy we settle for .,negative,positive,1272.11328125,2363.45654296875,1.1248379999306053,136,1
the uneven movie does have its charms and its funny moments but not quite enough of them .,negative,positive,1272.11328125,2365.10205078125,1.1291462000226602,146,1
two hours of sepia-tinted heavy metal images and surround sound effects of people moaning .,negative,negative,1272.11328125,2365.43115234375,1.1338878000387922,148,1
"a word of advice to the makers of the singles ward : celebrity cameos do not automatically equal laughs . and neither do cliches , no matter how 'inside' they are .",negative,negative,1272.09765625,2368.06396484375,1.1168003000784665,164,1
the campy results make mel brooks' borscht belt schtick look sophisticated .,negative,negative,1272.09765625,2365.10205078125,1.1345537999877706,146,1
its appeal will probably limited to lds church members and undemanding armchair tourists .,negative,negative,1272.09765625,2365.10205078125,1.1322227999335155,146,1
the hanukkah spirit seems fried in pork .,negative,negative,1272.09765625,2363.78564453125,1.122740599908866,138,1
cherish would've worked a lot better had it been a short film .,negative,negative,1272.1171875,2364.44384765625,1.1467563000041991,142,1
"manipulative claptrap , a period-piece movie-of-the-week , plain old blarney . . . take your pick . all three descriptions suit evelyn , a besotted and obvious drama that tells us nothing new .",negative,negative,1272.13671875,2369.54541015625,1.130354900029488,173,1
"hey arnold ! is now stretched to barely feature length , with a little more attention paid to the animation . still , the updated dickensian sensibility of writer craig bartlett's story is appealing .",negative,positive,1272.13671875,2369.21630859375,1.1295814999612048,171,1
"true to its title , it traps audiences in a series of relentlessly nasty situations that we would pay a considerable ransom not to be looking at .",negative,negative,1272.13671875,2366.74755859375,1.1331816000165418,156,1
doesn't come close to justifying the hype that surrounded its debut at the sundance film festival two years ago .,negative,negative,1272.13671875,2365.92529296875,1.1238447000505403,151,1
the plot is paper-thin and the characters aren't interesting enough to watch them go about their daily activities for two whole hours .,negative,negative,1272.13671875,2366.41845703125,1.214837500010617,154,1
kaufman's script is never especially clever and often is rather pretentious .,negative,negative,1272.13671875,2364.77294921875,1.2295022000325844,144,1
"the film didn't move me one way or the other , but it was an honest effort and if you want to see a flick about telemarketers this one will due .",negative,negative,1272.140625,2368.06396484375,1.1662336000008509,164,1
queen of the damned is too long with too little going on .,negative,negative,1272.140625,2364.27978515625,1.164641199982725,141,1
it collapses when mr . taylor tries to shift the tone to a thriller's rush .,negative,negative,1272.14453125,2365.10205078125,1.2105993001023307,146,1
"any film that doesn't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss .",negative,negative,1272.1484375,2369.21630859375,1.2023707999614999,171,1
". . . blade ii is still top-heavy with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves .",negative,negative,1272.1484375,2369.38037109375,1.2181483999593183,172,1
the rules of attraction gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing .,negative,negative,1272.1640625,2366.08935546875,1.289641100098379,152,1
"though there are many tense scenes in trapped , they prove more distressing than suspenseful .",negative,positive,1272.1796875,2365.10205078125,1.1944023000542074,146,1
"in this film we at least see a study in contrasts ; the wide range of one actor , and the limited range of a comedian .",negative,negative,1272.1796875,2366.58349609375,1.141575300018303,155,1
feels strangely hollow at its emotional core .,negative,negative,1272.1796875,2363.45654296875,1.1495839999988675,136,1
no surprises .,negative,positive,1272.1796875,2362.63427734375,1.1858412999426946,131,1
"you have once again entered the bizarre realm where director adrian lyne holds sway , where all relationships are simultaneously broadly metaphorical , oddly abstract , and excruciatingly literal .",negative,positive,1272.18359375,2368.06396484375,1.1825712999561802,164,1
"the high-concept scenario soon proves preposterous , the acting is robotically italicized , and truth-in-advertising hounds take note : there's very little hustling on view .",negative,negative,1272.18359375,2368.39306640625,1.1870665999595076,166,1
this director's cut -- which adds 51 minutes -- takes a great film and turns it into a mundane soap opera .,negative,negative,1272.18359375,2366.08935546875,1.18025720003061,152,1
characterisation has been sacrificed for the sake of spectacle .,negative,negative,1272.18359375,2363.95068359375,1.1505379000445828,139,1
"the venezuelans say things like "" si , pretty much "" and "" por favor , go home "" when talking to americans . that's muy loco , but no more ridiculous than most of the rest of "" dragonfly . """,negative,negative,1272.18359375,2370.03857421875,1.1382519999751821,176,1
"it's a movie that ends with truckzilla , for cryin' out loud . if that doesn't clue you in that something's horribly wrong , nothing will .",negative,negative,1272.18359375,2367.57080078125,1.1402709999820217,161,1
director tom shadyac and star kevin costner glumly mishandle the story's promising premise of a physician who needs to heal himself .,negative,negative,1272.18359375,2366.91259765625,1.195964099955745,157,1
"it's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 .",negative,negative,1272.18359375,2367.07666015625,1.1772510999580845,158,1
"like the tuck family themselves , this movie just goes on and on and on and on",negative,negative,1272.18359375,2365.10205078125,1.1352498000487685,146,1
as pedestrian as they come .,negative,negative,1272.18359375,2363.12744140625,1.1299472000682727,134,1
