text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
"purports to be a hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging . oh , and more entertaining , too .",negative,"negative
",1.1276650428771973,2.0,110.0,112.0,negative
. . . in the pile of useless actioners from mtv schmucks who don't know how to tell a story for more than four minutes .,negative,"negative
",0.4984157085418701,2.0,107.0,109.0,negative
"though it was made with careful attention to detail and is well-acted by james spader and maggie gyllenhaal , i felt disrespected .",negative,"negative
",0.5145244598388672,2.0,105.0,107.0,negative
well-made but mush-hearted .,negative,"negative
",1.1107864379882812,2.0,83.0,85.0,negative
humor in i spy is so anemic .,negative,"negative
",1.0421953201293945,2.0,84.0,86.0,negative
the film is strictly routine .,negative,"negative
",1.1037921905517578,2.0,81.0,83.0,negative
a real snooze .,negative,"negative
",0.49829983711242676,2.0,80.0,82.0,negative
"skillful as he is , mr . shyamalan is undone by his pretensions .",negative,"negative
",1.127333641052246,2.0,91.0,93.0,negative
"while the new film is much more eye-catching than its blood-drenched stephen norrington-directed predecessor , the new script by the returning david s . goyer is much sillier .",negative,"negative
",0.5381696224212646,2.0,114.0,116.0,negative
"in addition to sporting one of the worst titles in recent cinematic history , ballistic : ecks vs . sever also features terrible , banal dialogue ; convenient , hole-ridden plotting ; superficial characters and a rather dull , unimaginative car chase .",negative,"negative
",0.5154736042022705,2.0,122.0,124.0,negative
"it shares the first two films' loose-jointed structure , but laugh-out-loud bits are few and far between .",negative,"negative
",1.0854885578155518,2.0,100.0,102.0,negative
"the santa clause 2 is a barely adequate babysitter for older kids , but i've got to give it thumbs down .",negative,"negative
",1.005427598953247,2.0,101.0,103.0,negative
you cannot guess why the cast and crew didn't sign a pact to burn the negative and the script and pretend the whole thing never existed .,negative,"negative
",1.091282844543457,2.0,104.0,106.0,negative
barney throws away the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull .,negative,"negative
",0.511998176574707,2.0,99.0,101.0,negative
"if you're really renting this you're not interested in discretion in your entertainment choices , you're interested in anne geddes , john grisham , and thomas kincaid .",negative,"negative
",1.0192127227783203,2.0,112.0,114.0,negative
we get the comedy we settle for .,negative,"negative
",0.5468606948852539,2.0,83.0,85.0,negative
the uneven movie does have its charms and its funny moments but not quite enough of them .,negative,"negative
",1.0184412002563477,2.0,93.0,95.0,negative
two hours of sepia-tinted heavy metal images and surround sound effects of people moaning .,negative,"negative
",1.123539924621582,2.0,93.0,95.0,negative
"a word of advice to the makers of the singles ward : celebrity cameos do not automatically equal laughs . and neither do cliches , no matter how 'inside' they are .",negative,"negative
",1.0193593502044678,2.0,111.0,113.0,negative
the campy results make mel brooks' borscht belt schtick look sophisticated .,negative,"negative
",1.0192844867706299,2.0,91.0,93.0,negative
its appeal will probably limited to lds church members and undemanding armchair tourists .,negative,"negative
",1.0650177001953125,2.0,92.0,94.0,negative
the hanukkah spirit seems fried in pork .,negative,"negative
",0.4684584140777588,2.0,84.0,86.0,negative
cherish would've worked a lot better had it been a short film .,negative,"negative
",1.0510287284851074,2.0,90.0,92.0,negative
"manipulative claptrap , a period-piece movie-of-the-week , plain old blarney . . . take your pick . all three descriptions suit evelyn , a besotted and obvious drama that tells us nothing new .",negative,"negative
",1.1116008758544922,2.0,124.0,126.0,negative
"hey arnold ! is now stretched to barely feature length , with a little more attention paid to the animation . still , the updated dickensian sensibility of writer craig bartlett's story is appealing .",negative,"positive
",0.5260217189788818,2.0,117.0,119.0,positive
"true to its title , it traps audiences in a series of relentlessly nasty situations that we would pay a considerable ransom not to be looking at .",negative,"negative
",0.4830465316772461,2.0,103.0,105.0,negative
doesn't come close to justifying the hype that surrounded its debut at the sundance film festival two years ago .,negative,"negative
",0.5334339141845703,2.0,98.0,100.0,negative
the plot is paper-thin and the characters aren't interesting enough to watch them go about their daily activities for two whole hours .,negative,"negative
",0.506342887878418,2.0,102.0,104.0,negative
kaufman's script is never especially clever and often is rather pretentious .,negative,"negative
",1.0519623756408691,2.0,90.0,92.0,negative
"the film didn't move me one way or the other , but it was an honest effort and if you want to see a flick about telemarketers this one will due .",negative,"positive
",0.5877463817596436,2.0,111.0,113.0,positive
queen of the damned is too long with too little going on .,negative,"negative
",1.0682313442230225,2.0,88.0,90.0,negative
it collapses when mr . taylor tries to shift the tone to a thriller's rush .,negative,"negative
",1.0107288360595703,2.0,93.0,95.0,negative
"any film that doesn't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss .",negative,"negative
",1.0832993984222412,2.0,118.0,120.0,negative
". . . blade ii is still top-heavy with blazing guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves .",negative,"negative
",1.022707462310791,2.0,118.0,120.0,negative
the rules of attraction gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing .,negative,"negative
",0.5449717044830322,2.0,99.0,101.0,negative
"though there are many tense scenes in trapped , they prove more distressing than suspenseful .",negative,"negative
",0.45180678367614746,2.0,92.0,94.0,negative
"in this film we at least see a study in contrasts ; the wide range of one actor , and the limited range of a comedian .",negative,"positive
",1.0249526500701904,2.0,102.0,104.0,positive
feels strangely hollow at its emotional core .,negative,"negative
",1.0616447925567627,2.0,83.0,85.0,negative
no surprises .,negative,"positive
",0.9935472011566162,2.0,78.0,80.0,positive
"you have once again entered the bizarre realm where director adrian lyne holds sway , where all relationships are simultaneously broadly metaphorical , oddly abstract , and excruciatingly literal .",negative,"negative
",0.5051639080047607,2.0,108.0,110.0,negative
"the high-concept scenario soon proves preposterous , the acting is robotically italicized , and truth-in-advertising hounds take note : there's very little hustling on view .",negative,"negative
",1.0770461559295654,2.0,113.0,115.0,negative
this director's cut -- which adds 51 minutes -- takes a great film and turns it into a mundane soap opera .,negative,"negative
",0.534949779510498,2.0,101.0,103.0,negative
characterisation has been sacrificed for the sake of spectacle .,negative,"negative
",0.5176823139190674,2.0,86.0,88.0,negative
"the venezuelans say things like "" si , pretty much "" and "" por favor , go home "" when talking to americans . that's muy loco , but no more ridiculous than most of the rest of "" dragonfly . """,negative,"negative
",1.098585844039917,2.0,122.0,124.0,negative
"it's a movie that ends with truckzilla , for cryin' out loud . if that doesn't clue you in that something's horribly wrong , nothing will .",negative,"negative
",0.5139551162719727,2.0,111.0,113.0,negative
director tom shadyac and star kevin costner glumly mishandle the story's promising premise of a physician who needs to heal himself .,negative,"negative
",1.0450279712677002,2.0,104.0,106.0,negative
"it's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 .",negative,"negative
",1.0695292949676514,2.0,108.0,110.0,negative
"like the tuck family themselves , this movie just goes on and on and on and on",negative,"negative
",0.4699971675872803,2.0,92.0,94.0,negative
as pedestrian as they come .,negative,"negative
",0.584810733795166,2.0,81.0,83.0,negative
a film that plays things so nice 'n safe as to often play like a milquetoast movie of the week blown up for the big screen .,negative,"negative
",1.055999755859375,2.0,105.0,107.0,negative
"it's a feel-bad ending for a depressing story that throws a bunch of hot-button items in the viewer's face and asks to be seen as hip , winking social commentary .",negative,"negative
",1.0823009014129639,2.0,115.0,117.0,negative
"put it somewhere between sling blade and south of heaven , west of hell in the pantheon of billy bob's body of work .",negative,"positive
",1.047738790512085,2.0,101.0,103.0,positive
