text,cs.AI,cs.CL,cs.LG,math.OC,stat.ML,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
Effective Context and Fragment Feature Usage for Named Entity Recognition,0,1,0,0,0,"computation and language
",1.2050395011901855,4.0,104.0,108.0,['cs.CL']
Cross-lingual Distillation for Text Classification,0,1,0,0,0,"computation and language, statistics machine learning
",1.1307387351989746,8.0,102.0,110.0,"['cs.CL', 'stat.ML']"
Strategies to Harness the Transformers' Potential: UNSL at eRisk 2023,0,1,0,0,0,"computation and language
",1.1262972354888916,4.0,112.0,116.0,['cs.CL']
Earlier Attention? Aspect-Aware LSTM for Aspect-Based Sentiment Analysis,0,1,0,0,0,"computation and language, artificial intelligence
",1.1428859233856201,7.0,107.0,114.0,"['cs.AI', 'cs.CL']"
Differential Assessment of Black-Box AI Agents,1,0,0,0,0,"artificial intelligence, statistics machine learning, computational machine learning
",1.2733581066131592,11.0,102.0,113.0,"['cs.AI', 'stat.ML', 'cs.LG']"
"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",1,1,1,0,0,"artificial intelligence, computation and language, statistics machine learning, computational machine learning
",1.1170673370361328,15.0,110.0,125.0,"['cs.AI', 'cs.CL', 'stat.ML', 'cs.LG']"
Boosting as Frank-Wolfe,0,0,1,1,0,"statistics machine learning, optimization and control, computational machine learning
",1.1213605403900146,12.0,100.0,112.0,"['stat.ML', 'math.OC', 'cs.LG']"
Learning a Reversible Embedding Mapping using Bi-Directional Manifold Alignment,1,1,1,0,0,"statistics machine learning, computational machine learning
",1.2117722034454346,8.0,106.0,114.0,"['stat.ML', 'cs.LG']"
Flood Prediction and Analysis on the Relevance of Features using Explainable Artificial Intelligence,0,0,1,0,0,"artificial intelligence, statistics machine learning
",1.1446077823638916,7.0,108.0,115.0,"['cs.AI', 'stat.ML']"
"Training, Architecture, and Prior for Deterministic Uncertainty Methods",0,0,1,0,0,"statistics machine learning, artificial intelligence, computational machine learning
",1.3624014854431152,11.0,105.0,116.0,"['cs.AI', 'stat.ML', 'cs.LG']"
Mining Commonsense Facts from the Physical World,0,1,0,0,0,"artificial intelligence, computation and language
",1.1514625549316406,7.0,102.0,109.0,"['cs.AI', 'cs.CL']"
Neural Collapse in the Intermediate Hidden Layers of Classification Neural Networks,0,0,1,0,0,"statistics machine learning, artificial intelligence, computational machine learning
",1.132483959197998,11.0,105.0,116.0,"['cs.AI', 'stat.ML', 'cs.LG']"
Strong mixed-integer programming formulations for trained neural networks,0,0,0,1,0,"optimization and control, computational machine learning
",1.176419734954834,8.0,104.0,112.0,"['math.OC', 'cs.LG']"
Fast Mixing of Multi-Scale Langevin Dynamics under the Manifold Hypothesis,0,0,1,0,1,"statistics machine learning, optimization and control, computational machine learning
",1.115830421447754,12.0,108.0,120.0,"['stat.ML', 'math.OC', 'cs.LG']"
UnQovering Stereotyping Biases via Underspecified Questions,0,1,0,0,0,"artificial intelligence, computation and language
",1.1037991046905518,7.0,106.0,113.0,"['cs.AI', 'cs.CL']"
DirectProbe: Studying Representations without Classifiers,0,1,0,0,0,"statistics machine learning, computational machine learning
",1.1459474563598633,8.0,102.0,110.0,"['stat.ML', 'cs.LG']"
KEPLER: A Unified Model for Knowledge Embedding and Pre-trained Language Representation,0,1,0,0,0,"artificial intelligence, computation and language",1.1502137184143066,6.0,109.0,115.0,"['cs.AI', 'cs.CL']"
Attention or memory? Neurointerpretable agents in space and time,1,0,0,0,0,"artificial intelligence, computational machine learning
",1.1856396198272705,7.0,106.0,113.0,"['cs.AI', 'cs.LG']"
Smooth Inter-layer Propagation of Stabilized Neural Networks for Classification,1,0,1,0,1,"statistics machine learning, computational machine learning
",1.168715000152588,8.0,106.0,114.0,"['stat.ML', 'cs.LG']"
Robustifying Models Against Adversarial Attacks by Langevin Dynamics,0,0,1,0,1,"statistics machine learning, computational machine learning
",1.1481819152832031,8.0,107.0,115.0,"['stat.ML', 'cs.LG']"
Responsibility: An Example-based Explainable AI approach via Training Process Inspection,0,0,1,0,0,"computational machine learning, artificial intelligence
",1.165374517440796,7.0,108.0,115.0,"['cs.AI', 'cs.LG']"
Math Word Problem Generation with Mathematical Consistency and Problem Context Constraints,0,1,0,0,0,"computation and language, artificial intelligence, computational machine learning
",0.7366712093353271,11.0,105.0,116.0,"['cs.AI', 'cs.CL', 'cs.LG']"
Development and Validation of an AI-Driven Model for the La Rance Tidal Barrage: A Generalisable Case Study,0,0,1,0,0,"artificial intelligence, statistics machine learning
",1.1253857612609863,7.0,117.0,124.0,"['cs.AI', 'stat.ML']"
Classification of Stochastic Processes with Topological Data Analysis,0,0,1,0,1,"statistics machine learning, computational machine learning
",1.2678866386413574,8.0,103.0,111.0,"['stat.ML', 'cs.LG']"
"Fractional variational calculus for non-differentiable functions, chapter",0,0,0,1,0,"optimization and control
",1.231283187866211,4.0,106.0,110.0,['math.OC']
Algorithmic Bias in Machine Learning Based Delirium Prediction,0,0,1,0,0,"artificial intelligence, statistics machine learning, computational machine learning
",1.2102131843566895,11.0,104.0,115.0,"['cs.AI', 'stat.ML', 'cs.LG']"
On the Intrinsic and Extrinsic Fairness Evaluation Metrics for Contextualized Language Representations,0,1,0,0,0,"computation and language, artificial intelligence
",1.2251100540161133,7.0,109.0,116.0,"['cs.AI', 'cs.CL']"
APPDIA: A Discourse-aware Transformer-based Style Transfer Model for Offensive Social Media Conversations,0,1,0,0,0,"computation and language, artificial intelligence, statistics machine learning
",1.1601102352142334,11.0,113.0,124.0,"['cs.AI', 'cs.CL', 'stat.ML']"
"FH-SWF SG at GermEval 2021: Using Transformer-Based Language Models to Identify Toxic, Engaging, & Fact-Claiming Comments",0,1,0,0,0,"computation and language, artificial intelligence",1.1271905899047852,6.0,126.0,132.0,"['cs.AI', 'cs.CL']"
Post-Processing of Word Representations via Variance Normalization and Dynamic Embedding,0,1,0,0,0,"computation and language
",1.159775972366333,4.0,107.0,111.0,['cs.CL']
Hyperbolic Geometry is Not Necessary: Lightweight Euclidean-Based Models for Low-Dimensional Knowledge Graph Embeddings,1,0,0,0,0,"statistics machine learning, artificial intelligence
",1.1323761940002441,7.0,114.0,121.0,"['cs.AI', 'stat.ML']"
Neural Machine Translation with Joint Representation,0,1,0,0,0,"artificial intelligence, computation and language, statistics machine learning, computational machine learning
",1.213576316833496,15.0,100.0,115.0,"['cs.AI', 'cs.CL', 'stat.ML', 'cs.LG']"
Leveraging Knowledge Graph Embedding Techniques for Industry 4.0 Use Cases,1,0,0,0,0,"artificial intelligence, computational machine learning
",1.1003460884094238,7.0,108.0,115.0,"['cs.AI', 'cs.LG']"
The Principle of Unchanged Optimality in Reinforcement Learning Generalization,1,0,1,0,1,"- artificial intelligence
- statistics machine learning
- computational machine learning
",1.145829200744629,14.0,106.0,120.0,"['cs.AI', 'stat.ML', 'cs.LG']"
Representations of language in a model of visually grounded speech signal,1,1,1,0,0,"computation and language, artificial intelligence, statistics machine learning
",1.1313121318817139,11.0,105.0,116.0,"['cs.AI', 'cs.CL', 'stat.ML']"
Simple steps are all you need: Frank-Wolfe and generalized self-concordant functions,0,0,1,1,1,"optimization and control, computational machine learning
",1.124013900756836,8.0,112.0,120.0,"['math.OC', 'cs.LG']"
Hierarchical Character Tagger for Short Text Spelling Error Correction,0,1,1,0,0,"computation and language, artificial intelligence
",1.19858717918396,7.0,104.0,111.0,"['cs.AI', 'cs.CL']"
Laughing Heads: Can Transformers Detect What Makes a Sentence Funny?,1,1,1,0,0,"computation and language, artificial intelligence
",1.1008424758911133,7.0,106.0,113.0,"['cs.AI', 'cs.CL']"
Demystifying the Effects of Non-Independence in Federated Learning,0,0,1,0,0,"statistics machine learning, computational machine learning
",0.7411789894104004,8.0,106.0,114.0,"['stat.ML', 'cs.LG']"
M-FAC: Efficient Matrix-Free Approximations of Second-Order Information,0,0,1,0,0,"statistics machine learning, optimization and control, computational machine learning
",1.2028651237487793,12.0,110.0,122.0,"['stat.ML', 'math.OC', 'cs.LG']"
Stochastic Multiobjective Acceptability Analysis for the Choquet integral preference model and the scale construction problem,0,0,0,1,0,"optimization and control, computational machine learning
",1.1105842590332031,8.0,113.0,121.0,"['math.OC', 'cs.LG']"
Powershap: A Power-full Shapley Feature Selection Method,0,0,1,0,1,"computational machine learning
statistics machine learning
artificial intelligence
",1.110715627670288,11.0,106.0,117.0,"['cs.AI', 'stat.ML', 'cs.LG']"
Monotone deep Boltzmann machines,1,0,1,0,0,"statistics machine learning, computational machine learning
",1.134366750717163,8.0,99.0,107.0,"['stat.ML', 'cs.LG']"
Augmenting BERT-style Models with Predictive Coding to Improve Discourse-level Representations,0,1,0,0,0,"computation and language
artificial intelligence
statistics machine learning
",0.822441577911377,11.0,110.0,121.0,"['cs.AI', 'cs.CL', 'stat.ML']"
Variational Quantum Classifiers for Natural-Language Text,0,1,1,0,0,"artificial intelligence, computation and language, computational machine learning
",0.6365170478820801,11.0,104.0,115.0,"['cs.AI', 'cs.CL', 'cs.LG']"
Opportunities and Challenges in Neural Dialog Tutoring,1,1,0,0,0,"artificial intelligence, computation and language
",1.102660894393921,7.0,102.0,109.0,"['cs.AI', 'cs.CL']"
CoPaSul Manual -- Contour-based parametric and superpositional intonation stylization,0,1,0,0,0,"computation and language
",1.1406705379486084,4.0,109.0,113.0,['cs.CL']
Does Baum-Welch Re-estimation Help Taggers?,0,1,0,0,0,"computation and language
",1.2491858005523682,4.0,106.0,110.0,['cs.CL']
Let Me Choose: From Verbal Context to Font Selection,0,1,1,0,0,"- artificial intelligence
- computation and language
- statistics machine learning
",1.357907772064209,14.0,104.0,118.0,"['cs.AI', 'cs.CL', 'stat.ML']"
EVNet: An Explainable Deep Network for Dimension Reduction,1,0,1,0,0,"computational machine learning, artificial intelligence
",1.1869595050811768,7.0,105.0,112.0,"['cs.AI', 'cs.LG']"
"Reinforcement Learning in Feature Space: Matrix Bandit, Kernels, and Regret Bound",0,0,1,0,1,"statistics machine learning, computational machine learning, artificial intelligence
",0.6190857887268066,11.0,109.0,120.0,"['cs.AI', 'stat.ML', 'cs.LG']"
Affect-Driven Dialog Generation,1,1,1,0,0,"computation and language, artificial intelligence
",1.110945701599121,7.0,99.0,106.0,"['cs.AI', 'cs.CL']"
Interpretable Privacy Preservation of Text Representations Using Vector Steganography,1,1,0,0,0,"- artificial intelligence
- computation and language
- statistics machine learning
- computational machine learning
",1.1327579021453857,19.0,106.0,125.0,"['cs.AI', 'cs.CL', 'stat.ML', 'cs.LG']"
Regret-based Reward Elicitation for Markov Decision Processes,1,0,0,0,0,"artificial intelligence, statistics machine learning
",1.1859142780303955,7.0,105.0,112.0,"['cs.AI', 'stat.ML']"
Learning UI Navigation through Demonstrations composed of Macro Actions,1,0,0,0,0,"artificial intelligence, statistics machine learning, computational machine learning
",1.1186988353729248,11.0,104.0,115.0,"['cs.AI', 'stat.ML', 'cs.LG']"
Explaining the Performance of Multi-label Classification Methods with Data Set Properties,1,0,1,0,0,"statistics machine learning, computational machine learning
",1.0942473411560059,8.0,108.0,116.0,"['stat.ML', 'cs.LG']"
Jejueo Datasets for Machine Translation and Speech Synthesis,0,1,0,0,0,"computation and language, statistics machine learning
",0.7384707927703857,8.0,104.0,112.0,"['cs.CL', 'stat.ML']"
Null-controllability of linear hyperbolic systems in one dimensional space,0,0,0,1,0,"optimization and control
",1.306969404220581,4.0,107.0,111.0,['math.OC']
Optimization problems involving the first Dirichlet eigenvalue and the torsional rigidity,0,0,0,1,0,"optimization and control
",1.0859110355377197,4.0,106.0,110.0,['math.OC']
Supervisory observer for parameter and state estimation of nonlinear systems using the DIRECT algorithm,0,0,0,1,0,"optimization and control
",1.1431093215942383,4.0,108.0,112.0,['math.OC']
On Gradient Descent Algorithm for Generalized Phase Retrieval Problem,0,0,0,1,0,"optimization and control, computational machine learning
",1.1456007957458496,8.0,103.0,111.0,"['math.OC', 'cs.LG']"
Electricity Demand Forecasting by Multi-Task Learning,0,0,1,0,0,"statistics machine learning, computational machine learning
",0.6364109516143799,8.0,102.0,110.0,"['stat.ML', 'cs.LG']"
MIME: MIMicking Emotions for Empathetic Response Generation,0,1,0,0,0,"computation and language, artificial intelligence, statistics machine learning
",0.6337831020355225,11.0,104.0,115.0,"['cs.AI', 'cs.CL', 'stat.ML']"
Adaptive Leader-Following Consensus for a Class of Higher-Order Nonlinear Multi-Agent Systems with Directed Switching Networks,0,0,0,1,0,"optimization and control
",0.7777550220489502,4.0,115.0,119.0,['math.OC']
REALab: An Embedded Perspective on Tampering,1,0,1,0,0,"computational machine learning
",1.2091095447540283,4.0,103.0,107.0,['cs.LG']
Anomaly Detection using Capsule Networks for High-dimensional Datasets,0,0,1,0,1,"statistics machine learning, computational machine learning, artificial intelligence
",0.5883874893188477,11.0,104.0,115.0,"['cs.AI', 'stat.ML', 'cs.LG']"
Road Network Representation Learning: A Dual Graph based Approach,1,0,1,0,0,"computational machine learning
",1.1837501525878906,4.0,104.0,108.0,['cs.LG']
Robust Data-Driven Accelerated Mirror Descent,0,0,0,1,0,"statistics machine learning, optimization and control, computational machine learning
",1.1381282806396484,12.0,101.0,113.0,"['stat.ML', 'math.OC', 'cs.LG']"
Deconditional Downscaling with Gaussian Processes,0,0,1,0,1,"statistics machine learning, computational machine learning
",1.1264338493347168,8.0,102.0,110.0,"['stat.ML', 'cs.LG']"
Meta-learning for heterogeneous treatment effect estimation with closed-form solvers,1,0,1,0,1,"statistics machine learning, computational machine learning
",1.2520136833190918,8.0,107.0,115.0,"['stat.ML', 'cs.LG']"
Lagrangian dual method for solving stochastic linear quadratic optimal control problems with terminal state constraints,0,0,0,1,0,"optimization and control, computational machine learning
",1.17061185836792,8.0,109.0,117.0,"['math.OC', 'cs.LG']"
Polylingual Wordnet,0,1,0,0,0,"computation and language
",1.08011794090271,4.0,98.0,102.0,['cs.CL']
Manual-Guided Dialogue for Flexible Conversational Agents,1,1,0,0,0,"computation and language, artificial intelligence
",1.0871500968933105,7.0,103.0,110.0,"['cs.AI', 'cs.CL']"
Semi-Supervised Clustering with Inaccurate Pairwise Annotations,0,0,1,0,0,"statistics machine learning, computational machine learning
",1.207718849182129,8.0,106.0,114.0,"['stat.ML', 'cs.LG']"
On Bonus-Based Exploration Methods in the Arcade Learning Environment,0,0,1,0,0,"artificial intelligence, computational machine learning
",0.7139732837677002,7.0,105.0,112.0,"['cs.AI', 'cs.LG']"
Intra-agent speech permits zero-shot task acquisition,1,1,1,0,0,"artificial intelligence, computation and language, statistics machine learning
",1.1233227252960205,11.0,104.0,115.0,"['cs.AI', 'cs.CL', 'stat.ML']"
